Household_UUID,region_zone_woreda,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized),Year
010102088801403106,tigray_1_2,Millet,3.0,38.210251919,14.2885896726,,2013
010102088801403106,tigray_1_2,Teff,,38.210251919,14.2885896726,,2013
010102088801403106,tigray_1_2,Teff,,38.210251919,14.2885896726,,2013
010102088801403106,tigray_1_2,Millet,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Maize,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Teff,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Teff,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Millet,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Red Pepper,20.0,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Barley,15.0,38.210251919,14.2885896726,192757.07788085938,2013
010102088801403121,tigray_1_2,Millet,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Gesho,100.0,38.210251919,14.2885896726,102683.67700195312,2013
010102088801403121,tigray_1_2,Mangos,200.0,38.210251919,14.2885896726,75661.65673828125,2013
010102088801403121,tigray_1_2,Oranges,50.0,38.210251919,14.2885896726,75661.65673828125,2013
010102088801403121,tigray_1_2,Guava,60.0,38.210251919,14.2885896726,75661.65673828125,2013
010102088801403121,tigray_1_2,Papaya,200.0,38.210251919,14.2885896726,109889.54907226562,2013
010102088801403121,tigray_1_2,Citron,30.0,38.210251919,14.2885896726,109889.54907226562,2013
010102088801403121,tigray_1_2,Gesho,100.0,38.210251919,14.2885896726,109889.54907226562,2013
010102088801403121,tigray_1_2,Teff,,38.210251919,14.2885896726,,2013
010102088801403121,tigray_1_2,Millet,,38.210251919,14.2885896726,,2013
010102088801403136,tigray_1_2,Maize,,38.210251919,14.2885896726,,2013
010102088801403136,tigray_1_2,Maize,,38.210251919,14.2885896726,,2013
010102088801403136,tigray_1_2,Red Pepper,15.0,38.210251919,14.2885896726,113492.48510742188,2013
010102088801403136,tigray_1_2,Lemons,10.0,38.210251919,14.2885896726,14411.744140625,2013
010102088801403136,tigray_1_2,Gesho,20.0,38.210251919,14.2885896726,9007.340087890625,2013
010102088801403136,tigray_1_2,Teff,70.0,38.210251919,14.2885896726,,2013
010103010100106004,tigray_1_3,Onion,2.0,38.4738350524,14.1097608206,43235.232421875,2013
010103010100106052,tigray_1_3,Papaya,5.0,38.4738350524,14.1097608206,21617.6162109375,2013
010103010100106052,tigray_1_3,Maize,2.0,38.4738350524,14.1097608206,59448.444580078125,2013
010103010100106076,tigray_1_3,Maize,2.0,38.4738350524,14.1097608206,52242.572509765625,2013
010103010100106112,tigray_1_3,Maize,12.0,38.4738350524,14.1097608206,243198.18237304688,2013
010103010100106112,tigray_1_3,Oranges,4.0,38.4738350524,14.1097608206,111691.01708984375,2013
010103010100106112,tigray_1_3,Guava,4.0,38.4738350524,14.1097608206,23419.084228515625,2013
010103010100106112,tigray_1_3,Gesho,,38.4738350524,14.1097608206,28823.48828125,2013
010103010100106136,tigray_1_3,Gesho,20.0,38.4738350524,14.1097608206,194558.5458984375,2013
010103088801804004,tigray_1_3,Maize,200.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Red Pepper,1.0,38.4803250395,13.8440840301,43235.232421875,2013
010103088801804004,tigray_1_3,Maize,15.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Chick Peas,5.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Horse Beans,5.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Millet,50.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Teff,100.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Millet,100.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Maize,150.0,38.4803250395,13.8440840301,,2013
010103088801804004,tigray_1_3,Red Pepper,2.0,38.4803250395,13.8440840301,28823.48828125,2013
010103088801804004,tigray_1_3,Gesho,10.0,38.4803250395,13.8440840301,18014.68017578125,2013
010103088801804019,tigray_1_3,Maize,200.0,38.4803250395,13.8440840301,,2013
010103088801804019,tigray_1_3,Red Pepper,3.0,38.4803250395,13.8440840301,14411.744140625,2013
010103088801804019,tigray_1_3,Teff,200.0,38.4803250395,13.8440840301,,2013
010103088801804019,tigray_1_3,Millet,150.0,38.4803250395,13.8440840301,,2013
010103088801804019,tigray_1_3,Maize,400.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Maize,325.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Red Pepper,2.0,38.4803250395,13.8440840301,171139.46166992188,2013
010103088801804034,tigray_1_3,Haricot Beans,4.0,38.4803250395,13.8440840301,68455.78466796875,2013
010103088801804034,tigray_1_3,Millet,25.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Lineseed,3.0,38.4803250395,13.8440840301,138713.03735351562,2013
010103088801804034,tigray_1_3,Teff,12.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Millet,75.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Horse Beans,10.0,38.4803250395,13.8440840301,,2013
010103088801804034,tigray_1_3,Gesho,3.0,38.4803250395,13.8440840301,39632.29638671875,2013
010103088801804034,tigray_1_3,Teff,75.0,38.4803250395,13.8440840301,,2013
010103088801804049,tigray_1_3,Maize,400.0,38.4803250395,13.8440840301,,2013
010103088801804049,tigray_1_3,Horse Beans,2.0,38.4803250395,13.8440840301,88271.93286132812,2013
010103088801804049,tigray_1_3,Millet,32.0,38.4803250395,13.8440840301,,2013
010103088801804049,tigray_1_3,Red Pepper,11.0,38.4803250395,13.8440840301,160330.65356445312,2013
010103088801804049,tigray_1_3,Maize,80.0,38.4803250395,13.8440840301,,2013
010103088801804049,tigray_1_3,Teff,70.0,38.4803250395,13.8440840301,,2013
010103088801804069,tigray_1_3,Maize,50.0,38.4803250395,13.8440840301,,2013
010103088801804069,tigray_1_3,Horse Beans,5.0,38.4803250395,13.8440840301,835881.16015625,2013
010103088801804069,tigray_1_3,Red Pepper,3.0,38.4803250395,13.8440840301,54044.04052734375,2013
010103088801804069,tigray_1_3,Maize,50.0,38.4803250395,13.8440840301,,2013
010103088801804069,tigray_1_3,Maize,68.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Maize,500.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Red Pepper,1.0,38.4803250395,13.8440840301,12610.276123046875,2013
010103088801804085,tigray_1_3,Millet,100.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Horse Beans,25.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Maize,150.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Millet,50.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Millet,100.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Teff,14.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Nueg,10.0,38.4803250395,13.8440840301,,2013
010103088801804085,tigray_1_3,Haricot Beans,12.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Maize,600.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Red Pepper,4.0,38.4803250395,13.8440840301,106286.61303710938,2013
010103088801804100,tigray_1_3,Gesho,10.0,38.4803250395,13.8440840301,219779.09814453125,2013
010103088801804100,tigray_1_3,Millet,60.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Horse Beans,7.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Teff,15.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Teff,15.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Teff,75.0,38.4803250395,13.8440840301,,2013
010103088801804100,tigray_1_3,Nueg,12.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Maize,400.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Red Pepper,4.0,38.4803250395,13.8440840301,140514.50537109375,2013
010103088801804115,tigray_1_3,Maize,75.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Millet,50.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Teff,50.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Gesho,15.0,38.4803250395,13.8440840301,320661.30712890625,2013
010103088801804115,tigray_1_3,Horse Beans,32.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Teff,150.0,38.4803250395,13.8440840301,,2013
010103088801804115,tigray_1_3,Teff,150.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Maize,600.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Red Pepper,2.0,38.4803250395,13.8440840301,100882.208984375,2013
010103088801804130,tigray_1_3,Horse Beans,16.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Millet,50.0,38.4803250395,13.8440840301,419742.0480957031,2013
010103088801804130,tigray_1_3,Maize,50.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Millet,50.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Maize,50.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Teff,200.0,38.4803250395,13.8440840301,,2013
010103088801804130,tigray_1_3,Millet,200.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Maize,600.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Red Pepper,8.0,38.4803250395,13.8440840301,73860.18872070312,2013
010103088801804145,tigray_1_3,Teff,200.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Horse Beans,10.0,38.4803250395,13.8440840301,239595.24633789062,2013
010103088801804145,tigray_1_3,Teff,100.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Horse Beans,25.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Millet,150.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Millet,150.0,38.4803250395,13.8440840301,57646.9765625,2013
010103088801804145,tigray_1_3,Teff,100.0,38.4803250395,13.8440840301,,2013
010103088801804145,tigray_1_3,Gesho,30.0,38.4803250395,13.8440840301,,2013
010105088800204001,tigray_1_5,Maize,20.0,37.9831865445,14.0862760222,,2013
010105088800204001,tigray_1_5,Sorghum,200.0,37.9831865445,14.0862760222,,2013
010105088800204001,tigray_1_5,Millet,200.0,37.9831865445,14.0862760222,,2013
010105088800204001,tigray_1_5,Sorghum,300.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Maize,1.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Red Pepper,2.0,37.9831865445,14.0862760222,131083.203125,2013
010105088800204049,tigray_1_5,Sorghum,4.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Millet,2.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sorghum,5.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Millet,2.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sorghum,5.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sorghum,1.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sorghum,1.0,37.9831865445,14.0862760222,233328.1015625,2013
010105088800204049,tigray_1_5,Chick Peas,1.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sesame,1.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Millet,1.0,37.9831865445,14.0862760222,,2013
010105088800204049,tigray_1_5,Sorghum,500.0,37.9831865445,14.0862760222,,2013
010105088800204073,tigray_1_5,Maize,20.0,37.9831865445,14.0862760222,106177.39453125,2013
010105088800204073,tigray_1_5,Sorghum,400.0,37.9831865445,14.0862760222,,2013
010105088800204073,tigray_1_5,Millet,15000.0,37.9831865445,14.0862760222,,2013
010105088800204073,tigray_1_5,Maize,20.0,37.9831865445,14.0862760222,,2013
010105088800204073,tigray_1_5,Sorghum,400.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Maize,100.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Sorghum,500.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Sorghum,200.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Sesame,80.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Millet,300.0,37.9831865445,14.0862760222,,2013
010105088800204097,tigray_1_5,Sorghum,300.0,37.9831865445,14.0862760222,,2013
010105088800204121,tigray_1_5,Maize,100.0,37.9831865445,14.0862760222,,2013
010105088800204121,tigray_1_5,Sorghum,1000.0,37.9831865445,14.0862760222,,2013
010105088800204121,tigray_1_5,Millet,500.0,37.9831865445,14.0862760222,,2013
010105088800204121,tigray_1_5,Red Pepper,1.0,37.9831865445,14.0862760222,86514.9140625,2013
010105088800204121,tigray_1_5,Sesame,200.0,37.9831865445,14.0862760222,,2013
010105088800204121,tigray_1_5,Sorghum,300.0,37.9831865445,14.0862760222,,2013
010105088800204145,tigray_1_5,Sorghum,400.0,37.9831865445,14.0862760222,,2013
010105088800204145,tigray_1_5,Sesame,15000.0,37.9831865445,14.0862760222,,2013
010105088800204169,tigray_1_5,Maize,40.0,37.9831865445,14.0862760222,,2013
010105088800204169,tigray_1_5,Millet,300.0,37.9831865445,14.0862760222,,2013
010105088800204169,tigray_1_5,Sorghum,1800.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Maize,25.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Sorghum,400.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Red Pepper,10.0,37.9831865445,14.0862760222,162543.171875,2013
010105088800204193,tigray_1_5,Sorghum,200.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Millet,100.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Sesame,8.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Millet,50.0,37.9831865445,14.0862760222,233328.1015625,2013
010105088800204193,tigray_1_5,Sorghum,100.0,37.9831865445,14.0862760222,,2013
010105088800204193,tigray_1_5,Millet,100.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Maize,30.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Maize,30.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Sorghum,500.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Millet,300.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Sorghum,600.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Millet,200.0,37.9831865445,14.0862760222,,2013
010105088800204217,tigray_1_5,Red Pepper,2.0,37.9831865445,14.0862760222,107488.2265625,2013
010106088800402002,tigray_1_6,Maize,,38.1191822345,13.642517176,,2013
010106088800402002,tigray_1_6,Sorghum,,38.1191822345,13.642517176,,2013
010106088800402002,tigray_1_6,Millet,74.60000038146973,38.1191822345,13.642517176,,2013
010106088800402002,tigray_1_6,Sorghum,,38.1191822345,13.642517176,,2013
010106088800402002,tigray_1_6,Millet,,38.1191822345,13.642517176,,2013
010106088800402014,tigray_1_6,Maize,498.9989824295044,38.1191822345,13.642517176,,2013
010106088800402021,tigray_1_6,Maize,,38.1191822345,13.642517176,,2013
010106088800402021,tigray_1_6,Red Pepper,22.039999961853027,38.1191822345,13.642517176,,2013
