Household_UUID,region_zone_woreda,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized),Year
01010101601002,tigray_1_1,Sorghum,600.0,37.890876313,14.353816185,7794207.2578125,2011
01010101601002,tigray_1_1,Millet,200.0,37.890876313,14.353816185,90447.41015625,2011
01010101601002,tigray_1_1,Millet,200.0,37.890876313,14.353816185,10160259.07421875,2011
01010101601017,tigray_1_1,Millet,80.0,37.890876313,14.353816185,1999018.84765625,2011
01010101601017,tigray_1_1,Sorghum,600.0,37.890876313,14.353816185,8562354.828125,2011
01010101601101,tigray_1_1,Millet,100.0,37.890876313,14.353816185,2089466.2578125,2011
01010101601101,tigray_1_1,Sesame,100.0,37.890876313,14.353816185,486318.68359375,2011
01010101601101,tigray_1_1,Millet,200.0,37.890876313,14.353816185,6192370.515625,2011
01010101601116,tigray_1_1,Maize,8.0,37.890876313,14.353816185,150745.68359375,2011
01010101601116,tigray_1_1,Sesame,200.0,37.890876313,14.353816185,4198594.99609375,2011
01010101601146,tigray_1_1,Maize,10.0,37.890876313,14.353816185,321153.84765625,2011
01010201403001,tigray_1_2,Teff,170.0,38.210251919,14.2885896726,2543672.8408203125,2011
01010201403001,tigray_1_2,Millet,260.0,38.210251919,14.2885896726,9252339.73828125,2011
01010201403011,tigray_1_2,Lineseed,8.0,38.210251919,14.2885896726,214374.69409179688,2011
01010201403016,tigray_1_2,Maize,200.0,38.210251919,14.2885896726,8257929.392578125,2011
01010201403026,tigray_1_2,Teff,70.0,38.210251919,14.2885896726,1399740.6496582031,2011
01010201403046,tigray_1_2,Barley,10.0,38.210251919,14.2885896726,149521.84545898438,2011
01010201403046,tigray_1_2,Maize,250.0,38.210251919,14.2885896726,8789362.457763672,2011
01010201403046,tigray_1_2,Teff,200.0,38.210251919,14.2885896726,9582008.385498047,2011
01010201403061,tigray_1_2,Barley,30.0,38.210251919,14.2885896726,151323.3134765625,2011
01010201403061,tigray_1_2,Barley,24.0,38.210251919,14.2885896726,212573.22607421875,2011
01010201403061,tigray_1_2,Horse Beans,10.0,38.210251919,14.2885896726,216176.162109375,2011
01010201403106,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,3538083.1865234375,2011
01010300106052,tigray_1_3,Maize,2.0,38.4738350524,14.1097608206,90073.40087890625,2011
01010300106136,tigray_1_3,Maize,7.0,38.4738350524,14.1097608206,333271.5832519531,2011
01010301804004,tigray_1_3,Maize,25.0,38.4803250395,13.8440840301,502609.5769042969,2011
01010301804004,tigray_1_3,Teff,17.0,38.4803250395,13.8440840301,497205.1728515625,2011
01010301804019,tigray_1_3,Teff,120.0,38.4803250395,13.8440840301,3986648.7229003906,2011
01010301804034,tigray_1_3,Haricot Beans,30.0,38.4803250395,13.8440840301,336874.5192871094,2011
01010301804034,tigray_1_3,Teff,100.0,38.4803250395,13.8440840301,2995841.313232422,2011
01010301804049,tigray_1_3,Millet,28.0,38.4803250395,13.8440840301,958380.9853515625,2011
01010301804069,tigray_1_3,Horse Beans,16.0,38.4803250395,13.8440840301,542241.8732910156,2011
01010301804085,tigray_1_3,Maize,75.0,38.4803250395,13.8440840301,2122129.3247070312,2011
01010301804115,tigray_1_3,Maize,10.0,38.4803250395,13.8440840301,225183.50219726562,2011
01010301804115,tigray_1_3,Millet,25.0,38.4803250395,13.8440840301,648528.486328125,2011
01010301804130,tigray_1_3,Maize,500.0,38.4803250395,13.8440840301,13170532.676513672,2011
01010301804130,tigray_1_3,Haricot Beans,40.0,38.4803250395,13.8440840301,311653.9670410156,2011
01010301804130,tigray_1_3,Teff,125.0,38.4803250395,13.8440840301,3480436.2099609375,2011
01010301804145,tigray_1_3,Horse Beans,12.0,38.4803250395,13.8440840301,131507.16528320312,2011
01010301804145,tigray_1_3,Sorghum,400.0,38.4803250395,13.8440840301,7418445.296386719,2011
01010500204001,tigray_1_5,Maize,20.0,37.9831865445,14.0862760222,121907.37890625,2011
01010500204025,tigray_1_5,Sorghum,250.0,37.9831865445,14.0862760222,2051452.12890625,2011
01010500204025,tigray_1_5,Sesame,15.0,37.9831865445,14.0862760222,1507456.8359375,2011
01010500204073,tigray_1_5,Maize,6.0,37.9831865445,14.0862760222,44568.2890625,2011
01010500204073,tigray_1_5,Sorghum,150.0,37.9831865445,14.0862760222,939866.56640625,2011
01010500204097,tigray_1_5,Millet,125.0,37.9831865445,14.0862760222,1371130.3046875,2011
01010500204121,tigray_1_5,Maize,150.0,37.9831865445,14.0862760222,802229.203125,2011
01010500204121,tigray_1_5,Sesame,125.0,37.9831865445,14.0862760222,2134034.546875,2011
01010500204193,tigray_1_5,Millet,150.0,37.9831865445,14.0862760222,1242668.765625,2011
01010500204217,tigray_1_5,Sorghum,800.0,37.9831865445,14.0862760222,5615604.421875,2011
01010600402021,tigray_1_6,Sorghum,2600.0,38.1191822345,13.642517176,7640839.91015625,2011
01010600402021,tigray_1_6,Sesame,100.0,38.1191822345,13.642517176,2160251.1875,2011
01010600402021,tigray_1_6,Teff,575.0,38.1191822345,13.642517176,3882684.4765625,2011
01010600402039,tigray_1_6,Maize,235.0,38.1191822345,13.642517176,1143045.53125,2011
01010600402039,tigray_1_6,Teff,300.0,38.1191822345,13.642517176,1626742.55078125,2011
01010600402057,tigray_1_6,Sesame,10.0,38.1191822345,13.642517176,3545800.64453125,2011
01010600402057,tigray_1_6,Nueg,17.0,38.1191822345,13.642517176,3922009.4375,2011
01010600402075,tigray_1_6,Maize,300.0,38.1191822345,13.642517176,1622810.0546875,2011
01010600402112,tigray_1_6,Teff,370.0,38.1191822345,13.642517176,1717189.9609375,2011
01010600402112,tigray_1_6,Nueg,6.0,38.1191822345,13.642517176,301491.3671875,2011
01010600402148,tigray_1_6,Millet,1190.0,38.1191822345,13.642517176,3350486.671875,2011
01020100207002,tigray_2_1,Teff,14.0,38.5730157222,14.2834679193,,2011
01020100207002,tigray_2_1,Millet,620.0,38.5730157222,14.2834679193,,2011
01020100207012,tigray_2_1,Maize,15.0,38.5730157222,14.2834679193,6469.48779296875,2011
01020100207012,tigray_2_1,Sorghum,25.0,38.5730157222,14.2834679193,336413.365234375,2011
01020100207017,tigray_2_1,Teff,56.0,38.5730157222,14.2834679193,,2011
01020100207027,tigray_2_1,Barley,14.0,38.5730157222,14.2834679193,,2011
01020100207047,tigray_2_1,Maize,39.0,38.5730157222,14.2834679193,339648.1091308594,2011
01020100207077,tigray_2_1,Millet,192.0,38.5730157222,14.2834679193,,2011
01020100207092,tigray_2_1,Maize,9.0,38.5730157222,14.2834679193,,2011
01020100207092,tigray_2_1,Barley,6.0,38.5730157222,14.2834679193,,2011
01020100207092,tigray_2_1,Sorghum,190.0,38.5730157222,14.2834679193,,2011
01020100207107,tigray_2_1,Millet,296.0,38.5730157222,14.2834679193,,2011
01020100207122,tigray_2_1,Millet,327.0,38.5730157222,14.2834679193,,2011
01020200802002,tigray_2_2,Maize,75.0,39.0594892637,14.3007959467,,2011
01020200802002,tigray_2_2,Barley,25.0,39.0594892637,14.3007959467,,2011
01020200802002,tigray_2_2,Millet,150.0,39.0594892637,14.3007959467,,2011
01020200802028,tigray_2_2,Maize,80.0,39.0594892637,14.3007959467,,2011
01020200802028,tigray_2_2,Horse Beans,15.0,39.0594892637,14.3007959467,,2011
01020200802028,tigray_2_2,Barley,150.0,39.0594892637,14.3007959467,,2011
01020200802028,tigray_2_2,Millet,200.0,39.0594892637,14.3007959467,,2011
01020200802028,tigray_2_2,Teff,50.0,39.0594892637,14.3007959467,,2011
01020200802033,tigray_2_2,Barley,200.0,39.0594892637,14.3007959467,,2011
01020200802033,tigray_2_2,Horse Beans,10.0,39.0594892637,14.3007959467,,2011
01020200802048,tigray_2_2,Maize,50.0,39.0594892637,14.3007959467,,2011
01020200802048,tigray_2_2,Horse Beans,7.0,39.0594892637,14.3007959467,,2011
01020200802078,tigray_2_2,Barley,25.0,39.0594892637,14.3007959467,,2011
01020200802078,tigray_2_2,Horse Beans,25.0,39.0594892637,14.3007959467,,2011
01020200802078,tigray_2_2,Wheat,50.0,39.0594892637,14.3007959467,,2011
01020200802108,tigray_2_2,Teff,200.0,39.0594892637,14.3007959467,,2011
01020200802124,tigray_2_2,Horse Beans,12.0,39.0594892637,14.3007959467,,2011
01020401702002,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020401702002,tigray_2_4,,150.0,38.9755077144,14.0859773206,,2011
01020401702002,tigray_2_4,,200.0,38.9755077144,14.0859773206,,2011
01020401702018,tigray_2_4,,15.0,38.9755077144,14.0859773206,,2011
01020401702018,tigray_2_4,,50.0,38.9755077144,14.0859773206,,2011
01020401702033,tigray_2_4,,50.0,38.9755077144,14.0859773206,,2011
01020401702033,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020401702033,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020401702063,tigray_2_4,,150.0,38.9755077144,14.0859773206,,2011
01020401702078,tigray_2_4,,50.0,38.9755077144,14.0859773206,,2011
01020401702078,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020401702078,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020401702078,tigray_2_4,,50.0,38.9755077144,14.0859773206,,2011
01020401702093,tigray_2_4,,75.0,38.9755077144,14.0859773206,,2011
01020401702108,tigray_2_4,,150.0,38.9755077144,14.0859773206,,2011
01020401702108,tigray_2_4,,200.0,38.9755077144,14.0859773206,,2011
01020401702108,tigray_2_4,,100.0,38.9755077144,14.0859773206,,2011
01020601301018,tigray_2_6,,35.0,38.6492990176,13.985946938,,2011
01020601301018,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301018,tigray_2_6,,50.0,38.6492990176,13.985946938,,2011
01020601301018,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301018,tigray_2_6,,20.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,15.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,50.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,70.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,80.0,38.6492990176,13.985946938,,2011
01020601301033,tigray_2_6,,50.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,60.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,100.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,50.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,20.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,5.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,5.0,38.6492990176,13.985946938,,2011
01020601301050,tigray_2_6,,75.0,38.6492990176,13.985946938,,2011
01020601301066,tigray_2_6,,200.0,38.6492990176,13.985946938,,2011
01020601301066,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301066,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020601301066,tigray_2_6,,75.0,38.6492990176,13.985946938,,2011
01020601301066,tigray_2_6,,10.0,38.6492990176,13.985946938,,2011
01020601301097,tigray_2_6,,25.0,38.6492990176,13.985946938,,2011
01020700101027,tigray_2_7,Maize,25.0,38.6366907016,13.8713387734,,2011
01020700101357,tigray_2_7,Maize,4.0,38.6366907016,13.8713387734,68005.615234375,2011
01020800603004,tigray_2_8,Haricot Beans,2.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Chick Peas,8.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Fenugreek,1.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Lineseed,7.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Lentils,13.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Chick Peas,5.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Field Peas,7.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Field Peas,3.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Haricot Beans,2.0,38.9865118422,13.781326561,,2011
01020800603004,tigray_2_8,Teff,19.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Nueg,5.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Lineseed,3.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Lentils,5.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Sorghum,25.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Nueg,12.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Nueg,7.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Haricot Beans,5.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Chick Peas,3.0,38.9865118422,13.781326561,,2011
01020800603019,tigray_2_8,Chick Peas,3.0,38.9865118422,13.781326561,,2011
01020800603049,tigray_2_8,Chick Peas,21.0,38.9865118422,13.781326561,,2011
01020800603049,tigray_2_8,Barley,20.0,38.9865118422,13.781326561,,2011
01020800603049,tigray_2_8,Horse Beans,6.0,38.9865118422,13.781326561,,2011
01020800603064,tigray_2_8,Lentils,7.0,38.9865118422,13.781326561,,2011
01020800603064,tigray_2_8,Maize,50.0,38.9865118422,13.781326561,,2011
01020800603064,tigray_2_8,Wheat,4.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Barley,100.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Nueg,2.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Wheat,13.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Teff,15.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Millet,29.0,38.9865118422,13.781326561,,2011
01020800603079,tigray_2_8,Lineseed,3.0,38.9865118422,13.781326561,,2011
01020800603094,tigray_2_8,Maize,17.0,38.9865118422,13.781326561,,2011
01020800603094,tigray_2_8,Horse Beans,10.0,38.9865118422,13.781326561,,2011
01020800603094,tigray_2_8,Lineseed,4.0,38.9865118422,13.781326561,,2011
01020800603094,tigray_2_8,Fenugreek,3.0,38.9865118422,13.781326561,,2011
01020800603124,tigray_2_8,Lineseed,2.0,38.9865118422,13.781326561,,2011
01020800603124,tigray_2_8,Barley,5.0,38.9865118422,13.781326561,,2011
01020800603124,tigray_2_8,Millet,37.0,38.9865118422,13.781326561,,2011
01020800603140,tigray_2_8,Sorghum,24.0,38.9865118422,13.781326561,,2011
01020800603140,tigray_2_8,Lentils,20.0,38.9865118422,13.781326561,,2011
01020900602006,tigray_2_9,Teff,150.0,39.2019014551,13.691822766,4007473.7548828125,2011
01020900602006,tigray_2_9,Sorghum,200.0,39.2019014551,13.691822766,5848482.91015625,2011
01020900602006,tigray_2_9,Fenugreek,75.0,39.2019014551,13.691822766,789350.8911132812,2011
01020900602006,tigray_2_9,Barley,200.0,39.2019014551,13.691822766,9253621.215820312,2011
01020900602024,tigray_2_9,Chick Peas,100.0,39.2019014551,13.691822766,4621953.063964844,2011
01020900602024,tigray_2_9,Lentils,100.0,39.2019014551,13.691822766,1797291.259765625,2011
01020900602024,tigray_2_9,Wheat,100.0,39.2019014551,13.691822766,1262961.42578125,2011
01020900602024,tigray_2_9,Lentils,75.0,39.2019014551,13.691822766,2785801.4526367188,2011
01020900602043,tigray_2_9,Chick Peas,400.0,39.2019014551,13.691822766,12253154.602050781,2011
01020900602063,tigray_2_9,Maize,20.0,39.2019014551,13.691822766,495469.482421875,2011
01020900602083,tigray_2_9,Sorghum,300.0,39.2019014551,13.691822766,5787763.610839844,2011
01020900602083,tigray_2_9,Chick Peas,50.0,39.2019014551,13.691822766,1226529.8461914062,2011
01020900602083,tigray_2_9,Vetch,100.0,39.2019014551,13.691822766,4434937.6220703125,2011
01020900602083,tigray_2_9,Fenugreek,100.0,39.2019014551,13.691822766,2074171.2646484375,2011
01020900602083,tigray_2_9,Lentils,100.0,39.2019014551,13.691822766,803923.5229492188,2011
01020900602104,tigray_2_9,Fenugreek,200.0,39.2019014551,13.691822766,5882485.7177734375,2011
01020900602123,tigray_2_9,Chick Peas,300.0,39.2019014551,13.691822766,5496310.974121094,2011
01020900602123,tigray_2_9,Maize,25.0,39.2019014551,13.691822766,760205.6274414062,2011
01020900602142,tigray_2_9,Wheat,200.0,39.2019014551,13.691822766,3383279.3579101562,2011
01020900602162,tigray_2_9,Maize,50.0,39.2019014551,13.691822766,937505.9814453125,2011
01020900602162,tigray_2_9,Teff,75.0,39.2019014551,13.691822766,3414853.3935546875,2011
01020900602182,tigray_2_9,Barley,50.0,39.2019014551,13.691822766,1034656.8603515625,2011
01030100204003,tigray_3_1,,3.0,39.4790823741,14.4559615944,,2011
01030100204003,tigray_3_1,,2.0,39.4790823741,14.4559615944,,2011
01030100204012,tigray_3_1,,40.0,39.4790823741,14.4559615944,,2011
01030100204012,tigray_3_1,,0.0,39.4790823741,14.4559615944,,2011
01030100204023,tigray_3_1,,6.0,39.4790823741,14.4559615944,,2011
01030100204023,tigray_3_1,,20.0,39.4790823741,14.4559615944,,2011
01030100204157,tigray_3_1,,40.0,39.4790823741,14.4559615944,,2011
01030100204157,tigray_3_1,,0.0,39.4790823741,14.4559615944,,2011
01030100204157,tigray_3_1,,200.0,39.4790823741,14.4559615944,,2011
01030100204157,tigray_3_1,,40.0,39.4790823741,14.4559615944,,2011
01030400101001,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030400101014,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030400101014,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030400101014,tigray_3_4,,150.0,39.2715992602,14.3192174691,,2011
01030400101027,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030400101027,tigray_3_4,,50.0,39.2715992602,14.3192174691,,2011
01030400101054,tigray_3_4,,50.0,39.2715992602,14.3192174691,,2011
01030400101054,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030400101120,tigray_3_4,,100.0,39.2715992602,14.3192174691,,2011
01030501202001,tigray_3_5,Wheat,100.0,39.5331294187,13.9843705066,,2011
01030501202001,tigray_3_5,Maize,7.0,39.5331294187,13.9843705066,,2011
01030501202001,tigray_3_5,Chick Peas,30.0,39.5331294187,13.9843705066,,2011
01030501202022,tigray_3_5,Lineseed,30.0,39.5331294187,13.9843705066,,2011
01030501202036,tigray_3_5,Fenugreek,0.0,39.5331294187,13.9843705066,14748.3486328125,2011
01030501202036,tigray_3_5,Horse Beans,50.0,39.5331294187,13.9843705066,,2011
01030501202043,tigray_3_5,Sorghum,60.0,39.5331294187,13.9843705066,,2011
01030501202043,tigray_3_5,Millet,40.0,39.5331294187,13.9843705066,,2011
01030501202043,tigray_3_5,Wheat,180.0,39.5331294187,13.9843705066,,2011
01030501202043,tigray_3_5,Vetch,50.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Millet,400.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Sorghum,100.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Maize,50.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Chick Peas,50.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Field Peas,280.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Vetch,250.0,39.5331294187,13.9843705066,,2011
01030501202065,tigray_3_5,Millet,300.0,39.5331294187,13.9843705066,,2011
01030501202107,tigray_3_5,Vetch,50.0,39.5331294187,13.9843705066,,2011
01030501202107,tigray_3_5,Horse Beans,35.0,39.5331294187,13.9843705066,,2011
01030501202130,tigray_3_5,Teff,50.0,39.5331294187,13.9843705066,,2011
01030501202130,tigray_3_5,Horse Beans,300.0,39.5331294187,13.9843705066,,2011
01030501202152,tigray_3_5,Millet,50.0,39.5331294187,13.9843705066,,2011
01030501202152,tigray_3_5,Barley,15.0,39.5331294187,13.9843705066,,2011
01030501202152,tigray_3_5,Teff,19.0,39.5331294187,13.9843705066,,2011
01030501202152,tigray_3_5,Wheat,30.0,39.5331294187,13.9843705066,,2011
01030501202174,tigray_3_5,Wheat,100.0,39.5331294187,13.9843705066,,2011
01030501202174,tigray_3_5,Rape Seed,8.0,39.5331294187,13.9843705066,,2011
01030501202174,tigray_3_5,Vetch,50.0,39.5331294187,13.9843705066,,2011
01030501202174,tigray_3_5,Teff,15.0,39.5331294187,13.9843705066,,2011
01030600608001,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030600608001,tigray_3_6,,0.0,39.6182529669,13.8014265472,,2011
01030600608001,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030600608001,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608001,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030600608043,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608043,tigray_3_6,,30.0,39.6182529669,13.8014265472,,2011
01030600608062,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608088,tigray_3_6,,150.0,39.6182529669,13.8014265472,,2011
01030600608088,tigray_3_6,,200.0,39.6182529669,13.8014265472,,2011
01030600608133,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608133,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030600608133,tigray_3_6,,200.0,39.6182529669,13.8014265472,,2011
01030600608133,tigray_3_6,,200.0,39.6182529669,13.8014265472,,2011
01030600608152,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608152,tigray_3_6,,50.0,39.6182529669,13.8014265472,,2011
01030600608174,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030600608174,tigray_3_6,,100.0,39.6182529669,13.8014265472,,2011
01030700116064,tigray_3_7,Wheat,5.0,39.7196438594,13.8426043605,,2011
01030700709006,tigray_3_7,,50.0,39.7873002106,13.895387614,,2011
01030700709006,tigray_3_7,,0.0,39.7873002106,13.895387614,,2011
01030700709006,tigray_3_7,,20.0,39.7873002106,13.895387614,,2011
01030700709006,tigray_3_7,,25.0,39.7873002106,13.895387614,,2011
01030700709079,tigray_3_7,,15.0,39.7873002106,13.895387614,,2011
01030700709079,tigray_3_7,,50.0,39.7873002106,13.895387614,,2011
01030700709097,tigray_3_7,,25.0,39.7873002106,13.895387614,,2011
01030700709115,tigray_3_7,,50.0,39.7873002106,13.895387614,,2011
01030700709171,tigray_3_7,,4.0,39.7873002106,13.895387614,,2011
01030700709171,tigray_3_7,,100.0,39.7873002106,13.895387614,,2011
01030700709171,tigray_3_7,,25.0,39.7873002106,13.895387614,,2011
01040101204003,tigray_4_1,Maize,25.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Sorghum,75.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Sorghum,100.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Lineseed,50.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Sorghum,110.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Teff,150.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Sorghum,200.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Sorghum,180.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Teff,50.0,39.1634392625,13.2349577336,,2011
01040101204003,tigray_4_1,Teff,200.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Maize,25.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Barley,13.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Maize,250.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Sorghum,300.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Teff,250.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Sorghum,350.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Lineseed,25.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Sorghum,300.0,39.1634392625,13.2349577336,,2011
01040101204022,tigray_4_1,Barley,200.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Maize,60.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Maize,150.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Sorghum,300.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Teff,150.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Lineseed,38.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Sorghum,200.0,39.1634392625,13.2349577336,,2011
01040101204045,tigray_4_1,Teff,100.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Maize,150.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Maize,120.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Sorghum,50.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Teff,80.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Sorghum,150.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Sorghum,90.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Haricot Beans,5.0,39.1634392625,13.2349577336,,2011
01040101204063,tigray_4_1,Lineseed,10.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Maize,40.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Maize,0.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Maize,40.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Sorghum,300.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Sorghum,200.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Teff,250.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Lineseed,60.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Sorghum,100.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Haricot Beans,5.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Teff,150.0,39.1634392625,13.2349577336,,2011
01040101204081,tigray_4_1,Sorghum,250.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Maize,40.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Sorghum,4000.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Sorghum,220.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Lineseed,20.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Teff,300.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Lineseed,35.0,39.1634392625,13.2349577336,,2011
01040101204099,tigray_4_1,Haricot Beans,50.0,39.1634392625,13.2349577336,,2011
01040101204118,tigray_4_1,Sorghum,100.0,39.1634392625,13.2349577336,,2011
01040101204118,tigray_4_1,Teff,80.0,39.1634392625,13.2349577336,,2011
01040101204118,tigray_4_1,Sorghum,200.0,39.1634392625,13.2349577336,,2011
01040101204136,tigray_4_1,Sorghum,100.0,39.1634392625,13.2349577336,,2011
01040101204136,tigray_4_1,Teff,20.0,39.1634392625,13.2349577336,,2011
01040101204136,tigray_4_1,Teff,150.0,39.1634392625,13.2349577336,,2011
01040101204136,tigray_4_1,Barley,150.0,39.1634392625,13.2349577336,,2011
01040101204136,tigray_4_1,Haricot Beans,6.0,39.1634392625,13.2349577336,,2011
01040101204154,tigray_4_1,Maize,25.0,39.1634392625,13.2349577336,,2011
01040101204154,tigray_4_1,Sorghum,50.0,39.1634392625,13.2349577336,,2011
