Household_UUID,region_zone_woreda,Crop Name,Quantity (kg),Lon,Lat,Area (Normalized),Year
010101088801601146,tigray_1_1,Red Pepper,1.0,37.890876313,14.353816185,35392.46484375,2015
010101088801601146,tigray_1_1,Sorghum,700.0,37.890876313,14.353816185,,2015
010101088801601146,tigray_1_1,Millet,50.0,37.890876313,14.353816185,,2015
010101088801601146,tigray_1_1,Sesame,87.0,37.890876313,14.353816185,,2015
010101088801601146,tigray_1_1,Sorghum,100.0,37.890876313,14.353816185,,2015
010101088801601146,tigray_1_1,Red Pepper,3.0,37.890876313,14.353816185,22284.14453125,2015
010102088801403001,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Red Pepper,16.85099983215332,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Barley,1.8259999752044678,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Lineseed,5.442000031471252,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403001,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Red Pepper,16.85099983215332,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Lemons,41.869998931884766,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Lemons,41.869998931884766,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Gesho,68.33399963378906,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403011,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Maize,100.0,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Maize,300.0,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Chick Peas,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Chick Peas,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403016,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403026,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403026,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403026,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403026,tigray_1_2,Lineseed,2.721000015735626,38.210251919,14.2885896726,,2015
010102088801403026,tigray_1_2,Red Pepper,65.13600158691406,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Red Pepper,65.13600158691406,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Chick Peas,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Lemons,82.5,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Millet,31.753999710083008,38.210251919,14.2885896726,,2015
010102088801403031,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Maize,200.0,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Millet,116.34600067138672,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Maize,200.0,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Horse Beans,4.383999824523926,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Barley,3.6519999504089355,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Red Pepper,29.17300033569336,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Teff,24.100000858306885,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Lineseed,3.628000020980835,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Lineseed,3.628000020980835,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403036,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Maize,400.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Red Pepper,,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Horse Beans,2.191999912261963,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Gesho,3.6570000648498535,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Haricot Beans,2.065999984741211,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Millet,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Millet,100.0,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,24.100000858306885,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,12.050000429153442,38.210251919,14.2885896726,,2015
010102088801403046,tigray_1_2,Teff,100.0,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Maize,1000.0,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Red Pepper,130.27200317382812,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Gesho,10.348999977111816,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Lemons,41.869998931884766,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Gesho,45.555999755859375,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Barley,11.86899983882904,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Lemons,41.869998931884766,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Gesho,22.777999877929688,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Millet,700.0,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Barley,12.781999826431274,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Maize,10.729999542236328,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Horse Beans,8.767999649047852,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403061,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Maize,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Red Pepper,65.13600158691406,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Millet,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403091,tigray_1_2,Nueg,4.040000140666962,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Maize,200.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Maize,100.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Red Pepper,,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Barley,1.2999999523162842,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Teff,400.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Teff,150.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Millet,100.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Chick Peas,135.86399841308594,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Millet,150.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Nueg,1.065999984741211,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Millet,400.0,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Lineseed,0.6809999942779541,38.210251919,14.2885896726,,2015
010102088801403106,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Maize,700.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Teff,200.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Millet,200.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Red Pepper,58.34600067138672,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Lemons,112.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Mangos,110.08799743652344,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Guava,,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Gesho,400.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Sweet Potato,130.29200744628906,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Millet,800.0,38.210251919,14.2885896726,,2015
010102088801403121,tigray_1_2,Teff,,38.210251919,14.2885896726,,2015
010102088801403136,tigray_1_2,Lemons,82.5,38.210251919,14.2885896726,,2015
010102088801403136,tigray_1_2,Gesho,22.777999877929688,38.210251919,14.2885896726,,2015
010103010100106004,tigray_1_3,Papaya,1.0,38.4738350524,14.1097608206,5404.404052734375,2015
010103010100106052,tigray_1_3,Maize,10.0,38.4738350524,14.1097608206,43235.232421875,2015
010103010100106052,tigray_1_3,Papaya,1.0,38.4738350524,14.1097608206,28823.48828125,2015
010103010100106136,tigray_1_3,Kazmir,3.0,38.4738350524,14.1097608206,45036.700439453125,2015
010103010100106136,tigray_1_3,Teff,60.0,38.4738350524,14.1097608206,,2015
010103010100106136,tigray_1_3,Gesho,6.524999812245369,38.4738350524,14.1097608206,,2015
010103010100106136,tigray_1_3,Gesho,4.059999883174896,38.4738350524,14.1097608206,9007.340087890625,2015
010103010100106136,tigray_1_3,Gesho,2.029999941587448,38.4738350524,14.1097608206,16213.212158203125,2015
010103010100106136,tigray_1_3,Gesho,1.7399999499320984,38.4738350524,14.1097608206,25220.55224609375,2015
010103010100106136,tigray_1_3,Gesho,1.8849999457597733,38.4738350524,14.1097608206,111691.01708984375,2015
010103010100106136,tigray_1_3,Gesho,4.204999879002571,38.4738350524,14.1097608206,14411.744140625,2015
010103010100106136,tigray_1_3,Gesho,2.6099999248981476,38.4738350524,14.1097608206,48639.636474609375,2015
010103010100106136,tigray_1_3,Gesho,2.319999933242798,38.4738350524,14.1097608206,18014.68017578125,2015
010103010100106136,tigray_1_3,Gesho,2.6099999248981476,38.4738350524,14.1097608206,9007.340087890625,2015
010103010100106136,tigray_1_3,Gesho,0.8699999749660492,38.4738350524,14.1097608206,,2015
010103010100106136,tigray_1_3,Gesho,1.5949999541044235,38.4738350524,14.1097608206,,2015
010103088801804004,tigray_1_3,Maize,140.69200134277344,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Red Kideny Beans,15.62000036239624,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Red Pepper,0.3499999940395355,38.4803250395,13.8440840301,66654.31665039062,2015
010103088801804004,tigray_1_3,Maize,0.7900000214576721,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Red Kideny Beans,2.343000054359436,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Horse Beans,4.686000108718872,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Chick Peas,5.41100001335144,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Millet,174.51900100708008,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Teff,41.28000068664551,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Red Kideny Beans,15.62000036239624,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Lineseed,6.809999942779541,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Millet,58.17300033569336,38.4803250395,13.8440840301,,2015
010103088801804004,tigray_1_3,Teff,21.50000035762787,38.4803250395,13.8440840301,,2015
010103088801804019,tigray_1_3,Red Pepper,0.699999988079071,38.4803250395,13.8440840301,63051.380615234375,2015
010103088801804034,tigray_1_3,Maize,200.0,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Red Kideny Beans,11.71500027179718,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Red Pepper,0.3499999940395355,38.4803250395,13.8440840301,61249.91259765625,2015
010103088801804034,tigray_1_3,Horse Beans,3.124000072479248,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Sunflower,3.246000051498413,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Millet,25.270000100135803,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Millet,25.270000100135803,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Chick Peas,3.0920000076293945,38.4803250395,13.8440840301,79264.5927734375,2015
010103088801804034,tigray_1_3,Gesho,0.14499999582767487,38.4803250395,13.8440840301,10808.80810546875,2015
010103088801804034,tigray_1_3,Maize,19.750000536441803,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Red Kideny Beans,1.562000036239624,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Teff,30.100000500679016,38.4803250395,13.8440840301,,2015
010103088801804034,tigray_1_3,Teff,30.100000500679016,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Maize,,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Red Kideny Beans,23.43000054359436,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Horse Beans,2.343000054359436,38.4803250395,13.8440840301,48639.636474609375,2015
010103088801804049,tigray_1_3,Millet,21.66000008583069,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Maize,15.800000429153442,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Red Pepper,1.0499999821186066,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Maize,7.900000214576721,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Teff,21.50000035762787,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Teff,21.50000035762787,38.4803250395,13.8440840301,,2015
010103088801804049,tigray_1_3,Millet,23.104000091552734,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Maize,0.7900000214576721,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Chick Peas,9.276000022888184,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Horse Beans,10.934000253677368,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Millet,46.20800018310547,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Garlic,1.0,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Millet,23.104000091552734,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Maize,15.800000429153442,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Red Pepper,0.3499999940395355,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Maize,140.69200134277344,38.4803250395,13.8440840301,,2015
010103088801804069,tigray_1_3,Red Kideny Beans,5.467000126838684,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Maize,400.0,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Red Kideny Beans,12.496000289916992,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Millet,174.51900100708008,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Maize,12.640000343322754,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Teff,143.42599487304688,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Millet,174.51900100708008,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Teff,77.40000128746033,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Millet,58.17300033569336,38.4803250395,13.8440840301,,2015
010103088801804085,tigray_1_3,Teff,27.520000457763672,38.4803250395,13.8440840301,,2015
010103088801804100,tigray_1_3,Maize,703.4600067138672,38.4803250395,13.8440840301,,2015
010103088801804100,tigray_1_3,Red Pepper,0.8749999850988388,38.4803250395,13.8440840301,61249.91259765625,2015
010103088801804100,tigray_1_3,Millet,11.552000045776367,38.4803250395,13.8440840301,,2015
010103088801804100,tigray_1_3,Horse Beans,12.496000289916992,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Maize,25.280000686645508,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Red Kideny Beans,3.124000072479248,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Red Pepper,0.699999988079071,38.4803250395,13.8440840301,57646.9765625,2015
010103088801804115,tigray_1_3,Chick Peas,12.368000030517578,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Millet,69.3120002746582,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Teff,27.520000457763672,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Chick Peas,2.319000005722046,38.4803250395,13.8440840301,88271.93286132812,2015
010103088801804115,tigray_1_3,Gesho,10.348999977111816,38.4803250395,13.8440840301,36029.3603515625,2015
010103088801804115,tigray_1_3,Maize,75.84000205993652,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Maize,12.640000343322754,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Red Kideny Beans,1.562000036239624,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Lemons,2.0,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Maize,,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Red Kideny Beans,3.124000072479248,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Maize,2.3700000643730164,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Teff,27.520000457763672,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Teff,,38.4803250395,13.8440840301,,2015
010103088801804115,tigray_1_3,Horse Beans,24.992000579833984,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Maize,500.0,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Chick Peas,3.0920000076293945,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Teff,28.380000472068787,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Millet,5.776000022888184,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Horse Beans,1.562000036239624,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Millet,116.34600067138672,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Horse Beans,2.343000054359436,38.4803250395,13.8440840301,,2015
010103088801804130,tigray_1_3,Teff,71.71299743652344,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Maize,281.3840026855469,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Red Kideny Beans,4.686000108718872,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Maize,70.34600067138672,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Red Kideny Beans,2.343000054359436,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Horse Beans,2.343000054359436,38.4803250395,13.8440840301,893528.13671875,2015
010103088801804145,tigray_1_3,Millet,1.444000005722046,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Horse Beans,18.74400043487549,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Teff,71.71299743652344,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Millet,58.17300033569336,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Millet,58.17300033569336,38.4803250395,13.8440840301,,2015
010103088801804145,tigray_1_3,Gesho,3.6570000648498535,38.4803250395,13.8440840301,55845.508544921875,2015
010103088801804145,tigray_1_3,Teff,71.71299743652344,38.4803250395,13.8440840301,,2015
010105088800204001,tigray_1_5,Sorghum,633.4860076904297,37.9831865445,14.0862760222,,2015
010105088800204001,tigray_1_5,Millet,290.8650016784668,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Maize,23.700000643730164,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Red Pepper,3.4999999403953552,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Red Pepper,1.7499999701976776,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Sorghum,211.16200256347656,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Sorghum,211.16200256347656,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Sorghum,422.3240051269531,37.9831865445,14.0862760222,,2015
010105088800204025,tigray_1_5,Sorghum,527.9050064086914,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Maize,15.800000429153442,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Sorghum,134.25799560546875,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Millet,14.440000057220459,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Red Pepper,2.6249999552965164,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Millet,18.050000071525574,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Maize,7.900000214576721,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Millet,58.17300033569336,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Sorghum,134.25799560546875,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Millet,174.51900100708008,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Sorghum,201.38699340820312,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Sesame,151.0,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Sesame,226.5,37.9831865445,14.0862760222,,2015
010105088800204049,tigray_1_5,Millet,232.69200134277344,37.9831865445,14.0862760222,,2015
010105088800204073,tigray_1_5,Sesame,226.5,37.9831865445,14.0862760222,,2015
010105088800204073,tigray_1_5,Sorghum,134.25799560546875,37.9831865445,14.0862760222,,2015
010105088800204073,tigray_1_5,Maize,11.850000321865082,37.9831865445,14.0862760222,,2015
